Time,Temperature,Change in Length
721.9554443,950.0252075,124.0480804
722.855835,950.0862427,124.0644913
723.7548828,950.0346069,124.0809174
724.6554565,950.1864624,124.0535431
725.5552979,950.0346069,124.009758
726.4550781,950.192688,124.007019
727.3555908,950.0512695,124.0672302
728.2555542,950.1124268,124.06176
729.1554565,950.1314087,124.0289154
730.0551758,950.1251831,124.0371246
730.9545898,950.0220947,124.0672302
731.8557739,950.0473633,124.0398636
732.755188,950.0892944,124.0261841
733.6546021,950.1479492,123.990593
734.5559082,950.1960449,124.0124893
